Tr_Name,Park,Park_Tourism_Region,Last_Yr,This_Yr,Percent_Change
Mackay,Inskip Peninsula Recreation Area,Sunshine Coast,538,761,41.44981413
Mackay,Isla Gorge National Park,All,31,16,-48.38709677
Mackay,Isla Gorge National Park,Central Queensland,31,16,-48.38709677
Mackay,Jardine River National Park,All,254,197,-22.44094488
Mackay,Jardine River National Park,Tropical North Queensland,254,197,-22.44094488
Mackay,Jimna State Forest,All,41,30,-26.82926829
Mackay,Jimna State Forest,"Launceston, Tamar and the North",41,30,-26.82926829
Mackay,K'gari (Fraser Island) Great Walk,All,21,10,-52.38095238
Mackay,K'gari (Fraser Island) Great Walk,Fraser Coast,21,10,-52.38095238
Mackay,K'gari (Fraser Island) Recreation Area,All,"3,976","3,501",-11.94668008
Mackay,K'gari (Fraser Island) Recreation Area,Fraser Coast,"3,976","3,501",-11.94668008
Mackay,Kalpowar State Forest,All,14,40,185.7142857
Mackay,Kalpowar State Forest,Bundaberg,14,40,185.7142857
Mackay,Keppel Bay Islands National Park,All,29,84,189.6551724
Mackay,Keppel Bay Islands National Park,Central Queensland,29,84,189.6551724
Mackay,Koombooloomba National Park and Conservation Park,All,21,8,-61.9047619
Mackay,Koombooloomba National Park and Conservation Park,Tropical North Queensland,21,8,-61.9047619
Mackay,Kroombit Tops National Park,All,103,43,-58.25242718
Mackay,Kroombit Tops National Park,Central Queensland,103,43,-58.25242718
Mackay,Kutini-Payamu (Iron Range) National Park (CYPAL),All,322,450,39.7515528
Mackay,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,322,450,39.7515528
Mackay,Lake Murphy Conservation Park,All,4,4,0
Mackay,Lake Murphy Conservation Park,Central Queensland,4,4,0
Mackay,Lindeman Islands National Park,All,16,39,143.75
Mackay,Lindeman Islands National Park,Mackay,16,39,143.75
Mackay,Lizard Island National Park,All,50,56,12
Mackay,Lizard Island National Park,Tropical North Queensland,50,56,12
Mackay,Lochern National Park,All,2,0,-100
Mackay,Lochern National Park,Outback,2,0,-100
Mackay,Mackay Highlands Great Walk,All,151,48,-68.21192053
Mackay,Mackay Highlands Great Walk,Mackay,151,48,-68.21192053
Mackay,Main Range Conservation Park,All,0,3,100
Mackay,Main Range Conservation Park,Queensland Country,0,3,100
Mackay,Main Range National Park,All,20,5,-75
Mackay,Main Range National Park,Brisbane,20,5,-75
Mackay,Mia Mia State Forest,All,147,166,12.92517007
Mackay,Mia Mia State Forest,Mackay,147,166,12.92517007
Mackay,Molle Islands National Park,All,"1,087",678,-37.62649494
Mackay,Molle Islands National Park,Whitsundays,"1,087",678,-37.62649494
Mackay,Moorrinya National Park,All,8,7,-12.5
Mackay,Moorrinya National Park,Outback,8,7,-12.5
Mackay,Mount Barney National Park,All,0,5,100
Mackay,Mount Barney National Park,Gold Coast,0,5,100
Mackay,Munga-Thirri National Park,All,14,2,-85.71428571
Mackay,Munga-Thirri National Park,Outback,14,2,-85.71428571
Mackay,Naree Budjong Djara National Park,All,0,8,100
Mackay,Naree Budjong Djara National Park,Brisbane,0,8,100
Mackay,Newry Islands National Park,All,747,512,-31.45917001
Mackay,Newry Islands National Park,Mackay,747,512,-31.45917001
Mackay,Northumberland Islands National Park,All,0,6,100
Mackay,Northumberland Islands National Park,Mackay,0,6,100
Mackay,Nuga Nuga National Park,All,24,25,4.166666667
Mackay,Nuga Nuga National Park,Central Queensland,24,25,4.166666667
Mackay,Orpheus Island National Park,All,22,12,-45.45454545
Mackay,Orpheus Island National Park,Townsville,22,12,-45.45454545
Mackay,Oyala Thumotang National Park (CYPAL),All,23,10,-56.52173913
Mackay,Oyala Thumotang National Park (CYPAL),Tropical North Queensland,23,10,-56.52173913
Mackay,Palmer Goldfield Resources Reserve,All,14,23,64.28571429
Mackay,Palmer Goldfield Resources Reserve,Tropical North Queensland,14,23,64.28571429
Mackay,Paluma Range National Park,All,694,808,16.42651297
Mackay,Paluma Range National Park,Townsville,694,808,16.42651297
Mackay,Porcupine Gorge National Park,All,357,315,-11.76470588
Mackay,Porcupine Gorge National Park,Outback,357,315,-11.76470588
Mackay,Repulse Islands National Park,All,4,0,-100
Mackay,Repulse Islands National Park,Whitsundays,4,0,-100
Mackay,Rinyirru (Lakefield) National Park (CYPAL),All,495,440,-11.11111111
Mackay,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,495,440,-11.11111111
Mackay,Rungulla National Park,All,28,0,-100
Mackay,Rungulla National Park,Tropical North Queensland,28,0,-100
Mackay,Russell River National Park,All,2,9,350
Mackay,Russell River National Park,Tropical North Queensland,2,9,350
Mackay,Smith Islands National Park,All,37,36,-2.702702703
Mackay,Smith Islands National Park,Mackay,37,36,-2.702702703
Mackay,South Cumberland Islands National Park,All,89,195,119.1011236
Mackay,South Cumberland Islands National Park,Mackay,89,195,119.1011236
Mackay,Speewah Conservation Park,All,33,53,60.60606061
Mackay,Speewah Conservation Park,Tropical North Queensland,33,53,60.60606061
Mackay,Springbrook National Park,All,42,34,-19.04761905
Mackay,Springbrook National Park,Gold Coast,42,34,-19.04761905
Mackay,Sundown National Park,All,14,8,-42.85714286
Mackay,Sundown National Park,Darling Downs,14,8,-42.85714286
Mackay,Sunshine Coast Hinterland Great Walk,All,26,10,-61.53846154
Mackay,Sunshine Coast Hinterland Great Walk,Sunshine Coast,26,10,-61.53846154
Mackay,Teerk Roo Ra National Park,All,0,6,100
Mackay,Teerk Roo Ra National Park,Brisbane,0,6,100
Mackay,Tolderodden Conservation Park,All,8,6,-25
Mackay,Tolderodden Conservation Park,Bundaberg,8,6,-25
Mackay,Total,All,"29,542","25,420",-13.95301604
Mackay,Total,Brisbane,136,59,-56.61764706
Mackay,Total,Bundaberg,29,57,96.55172414
Mackay,Total,Central Queensland,"3,091","2,440",-21.06114526
Mackay,Total,Darling Downs,303,323,6.600660066
Mackay,Total,Fraser Coast,"4,313","3,792",-12.07975887
Mackay,Total,Gold Coast,42,40,-4.761904762
Mackay,Total,"Launceston, Tamar and the North",106,225,112.2641509
Mackay,Total,Mackay,"11,631","9,604",-17.42756427
Mackay,Total,Outback,484,386,-20.24793388
Mackay,Total,Queensland Country,0,3,100
Mackay,Total,Sunshine Coast,"1,169","1,356",15.99657827
Mackay,Total,Townsville,972,"1,096",12.75720165
Mackay,Total,Tropical North Queensland,"3,675","3,268",-11.07482993
Mackay,Total,Whitsundays,"3,591","2,771",-22.83486494
Mackay,Tuan State Forest,All,82,79,-3.658536585
Mackay,Tuan State Forest,Fraser Coast,82,79,-3.658536585
Mackay,Tully Gorge National Park,All,43,58,34.88372093
Mackay,Tully Gorge National Park,Tropical North Queensland,43,58,34.88372093
Mackay,Welford National Park,All,24,19,-20.83333333
Mackay,Welford National Park,Outback,24,19,-20.83333333
Mackay,White Mountains National Park,All,8,16,100
Mackay,White Mountains National Park,Townsville,8,16,100
Mackay,Whitsunday Islands National Park,All,"1,612","1,219",-24.37965261
Mackay,Whitsunday Islands National Park,Whitsundays,"1,612","1,219",-24.37965261
Mackay,Wongi State Forest,All,31,22,-29.03225806
Mackay,Wongi State Forest,Fraser Coast,31,22,-29.03225806
Mackay,Woody Island,All,18,0,-100
Mackay,Woody Island,Tropical North Queensland,18,0,-100
Mackay,Wooroonooran National Park,All,112,107,-4.464285714
Mackay,Wooroonooran National Park,Tropical North Queensland,112,107,-4.464285714
Mackay,"Wooroonooran NP, Bartle Frere trail",All,0,7,100
Mackay,"Wooroonooran NP, Bartle Frere trail",Tropical North Queensland,0,7,100
Mallee,Bunya Mountains National Park,All,0,4,100
Mallee,Bunya Mountains National Park,Darling Downs,0,4,100
Mallee,Burrum Coast National Park,All,3,0,-100
Mallee,Burrum Coast National Park,Fraser Coast,3,0,-100
Mallee,Byfield State Forest,All,3,0,-100
Mallee,Byfield State Forest,Central Queensland,3,0,-100
Mallee,Conondale Range Great Walk,All,0,6,100
Mallee,Conondale Range Great Walk,Sunshine Coast,0,6,100
Mallee,Cooloola Recreation Area,All,35,13,-62.85714286
Mallee,Cooloola Recreation Area,Sunshine Coast,35,13,-62.85714286
Mallee,Danbulla National Park,All,26,0,-100
Mallee,Danbulla National Park,Tropical North Queensland,26,0,-100
Mallee,Deepwater National Park,All,4,0,-100
Mallee,Deepwater National Park,Central Queensland,4,0,-100
Mallee,Diamantina National Park,All,2,0,-100
Mallee,Diamantina National Park,Outback,2,0,-100
Mallee,Girramay National Park,All,6,0,-100
Mallee,Girramay National Park,Tropical North Queensland,6,0,-100
Mallee,Heathlands Resources Reserve,All,0,2,100
Mallee,Heathlands Resources Reserve,Tropical North Queensland,0,2,100
Mallee,Imbil State Forest,All,0,4,100
Mallee,Imbil State Forest,"Launceston, Tamar and the North",0,4,100
Mallee,Inskip Peninsula Recreation Area,All,0,47,100
Mallee,Inskip Peninsula Recreation Area,Sunshine Coast,0,47,100
Mallee,Jardine River National Park,All,0,4,100
Mallee,Jardine River National Park,Tropical North Queensland,0,4,100
Mallee,K'gari (Fraser Island) Great Walk,All,4,0,-100
Mallee,K'gari (Fraser Island) Great Walk,Fraser Coast,4,0,-100
Mallee,K'gari (Fraser Island) Recreation Area,All,128,69,-46.09375
Mallee,K'gari (Fraser Island) Recreation Area,Fraser Coast,128,69,-46.09375
Mallee,Kutini-Payamu (Iron Range) National Park (CYPAL),All,0,6,100
Mallee,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,0,6,100
Mallee,Main Range National Park,All,0,2,100
Mallee,Main Range National Park,Brisbane,0,2,100
Mallee,Mount Barney National Park,All,0,13,100
Mallee,Mount Barney National Park,Gold Coast,0,13,100
Mallee,Oyala Thumotang National Park (CYPAL),All,0,3,100
Mallee,Oyala Thumotang National Park (CYPAL),Tropical North Queensland,0,3,100
Mallee,Rinyirru (Lakefield) National Park (CYPAL),All,0,7,100
Mallee,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,0,7,100
Mallee,Sundown National Park,All,0,4,100
Mallee,Sundown National Park,Darling Downs,0,4,100
Mallee,Tolderodden Conservation Park,All,0,4,100
Mallee,Tolderodden Conservation Park,Bundaberg,0,4,100
Mallee,Total,All,211,188,-10.90047393
Mallee,Total,Brisbane,0,2,100
Mallee,Total,Bundaberg,0,4,100
Mallee,Total,Central Queensland,7,0,-100
Mallee,Total,Darling Downs,0,8,100
Mallee,Total,Fraser Coast,135,69,-48.88888889
Mallee,Total,Gold Coast,0,13,100
Mallee,Total,"Launceston, Tamar and the North",0,4,100
Mallee,Total,Outback,2,0,-100
Mallee,Total,Sunshine Coast,35,66,88.57142857
Mallee,Total,Tropical North Queensland,32,22,-31.25
Melbourne,Abergowrie State Forest,All,61,39,-36.06557377
Melbourne,Abergowrie State Forest,Townsville,61,39,-36.06557377
Melbourne,Amamoor State Forest and Forest Reserve,All,103,150,45.63106796
Melbourne,Amamoor State Forest and Forest Reserve,Sunshine Coast,103,150,45.63106796
Melbourne,Auburn River National Park,All,22,24,9.090909091
Melbourne,Auburn River National Park,Bundaberg,22,24,9.090909091
Melbourne,Baldy Mountain Forest Reserve,All,0,1,100
Melbourne,Baldy Mountain Forest Reserve,Tropical North Queensland,0,1,100
Melbourne,Barakula State Forest,All,2,12,500
Melbourne,Barakula State Forest,Darling Downs,2,12,500
Melbourne,Barnard Island Group National Park,All,3,0,-100
Melbourne,Barnard Island Group National Park,Tropical North Queensland,3,0,-100
Melbourne,Beerburrum and Beerwah State Forests,All,334,468,40.11976048
Melbourne,Beerburrum and Beerwah State Forests,Sunshine Coast,334,468,40.11976048
Melbourne,Benarkin State Forest,All,24,18,-25
Melbourne,Benarkin State Forest,Darling Downs,24,18,-25
Melbourne,Blackbraes National Park,All,13,16,23.07692308
Melbourne,Blackbraes National Park,Tropical North Queensland,13,16,23.07692308
Melbourne,Blackdown Tableland National Park,All,177,151,-14.68926554
Melbourne,Blackdown Tableland National Park,Central Queensland,177,151,-14.68926554
Melbourne,Bladensburg National Park,All,139,103,-25.89928058
Melbourne,Bladensburg National Park,Outback,139,103,-25.89928058
Melbourne,Boodjamulla (Lawn Hill) National Park,All,774,29,-96.25322997
Melbourne,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,774,29,-96.25322997
Melbourne,Bowling Green Bay National Park,All,11,14,27.27272727
Melbourne,Bowling Green Bay National Park,Townsville,11,14,27.27272727
Melbourne,Bribie Island Recreation Area,All,376,430,14.36170213
Melbourne,Bribie Island Recreation Area,Brisbane,376,430,14.36170213
Melbourne,Brooyar State Forest,All,35,62,77.14285714
Melbourne,Brooyar State Forest,"Launceston, Tamar and the North",35,62,77.14285714
Melbourne,Bulburin National Park,All,8,0,-100
Melbourne,Bulburin National Park,Central Queensland,8,0,-100
Melbourne,Bunya Mountains National Park,All,175,195,11.42857143
Melbourne,Bunya Mountains National Park,Darling Downs,175,195,11.42857143
Melbourne,Burrum Coast National Park,All,308,293,-4.87012987
Melbourne,Burrum Coast National Park,Fraser Coast,308,293,-4.87012987
Melbourne,Byfield Conservation Park,All,115,17,-85.2173913
Melbourne,Byfield Conservation Park,Central Queensland,115,17,-85.2173913
Melbourne,Byfield National Park,All,38,25,-34.21052632
Melbourne,Byfield National Park,Central Queensland,38,25,-34.21052632
Melbourne,Byfield State Forest,All,320,350,9.375
Melbourne,Byfield State Forest,Central Queensland,320,350,9.375
Melbourne,Canyon Resources Reserve,All,0,6,100
Melbourne,Canyon Resources Reserve,Tropical North Queensland,0,6,100
Melbourne,Cape Hillsborough National Park,All,273,174,-36.26373626
Melbourne,Cape Hillsborough National Park,Mackay,273,174,-36.26373626
Melbourne,Cape Melville National Park (CYPAL),All,14,2,-85.71428571
Melbourne,Cape Melville National Park (CYPAL),Tropical North Queensland,14,2,-85.71428571
Melbourne,Cape Palmerston National Park,All,22,37,68.18181818
Melbourne,Cape Palmerston National Park,Mackay,22,37,68.18181818
Melbourne,Capricornia Cays National Park,All,291,168,-42.26804124
Melbourne,Capricornia Cays National Park,Central Queensland,291,168,-42.26804124
Melbourne,Carnarvon Great Walk,All,90,55,-38.88888889
Melbourne,Carnarvon Great Walk,Central Queensland,90,55,-38.88888889
Melbourne,Carnarvon National Park,All,310,212,-31.61290323
Melbourne,Carnarvon National Park,Central Queensland,310,212,-31.61290323
Melbourne,Cathu State Forest,All,5,8,60
Melbourne,Cathu State Forest,Mackay,5,8,60
Melbourne,Conondale National Park,All,121,90,-25.61983471
Melbourne,Conondale National Park,Sunshine Coast,121,90,-25.61983471
Melbourne,Conondale Range Great Walk,All,10,3,-70
Melbourne,Conondale Range Great Walk,Sunshine Coast,10,3,-70
Melbourne,Conway Circuit,All,2,7,250
Melbourne,Conway Circuit,Whitsundays,2,7,250
Melbourne,Conway National Park,All,6,7,16.66666667
Melbourne,Conway National Park,Whitsundays,6,7,16.66666667
Melbourne,Cooloola Great Walk,All,108,192,77.77777778
Melbourne,Cooloola Great Walk,Sunshine Coast,108,192,77.77777778
Melbourne,Cooloola Recreation Area,All,"1,376","1,563",13.59011628
Melbourne,Cooloola Recreation Area,Sunshine Coast,"1,376","1,563",13.59011628
Melbourne,Crediton State Forest,All,15,16,6.666666667
Melbourne,Crediton State Forest,Mackay,15,16,6.666666667
Melbourne,Crows Nest National Park,All,49,25,-48.97959184
Melbourne,Crows Nest National Park,Darling Downs,49,25,-48.97959184
Melbourne,Culgoa Floodplain National Park,All,0,15,100
Melbourne,Culgoa Floodplain National Park,Outback,0,15,100
Melbourne,Currawinya National Park,All,167,154,-7.784431138
Melbourne,Currawinya National Park,Outback,167,154,-7.784431138
Melbourne,Curtis Island National Park and Conservation Park,All,20,0,-100
Melbourne,Curtis Island National Park and Conservation Park,Central Queensland,20,0,-100
Melbourne,D'Aguilar National Park,All,41,59,43.90243902
Melbourne,D'Aguilar National Park,Brisbane,41,59,43.90243902
Melbourne,Daintree National Park,All,688,2,-99.70930233
Melbourne,Daintree National Park,Tropical North Queensland,688,2,-99.70930233
Melbourne,Daintree National Park (CYPAL),All,0,585,100
Melbourne,Daintree National Park (CYPAL),Tropical North Queensland,0,585,100
Melbourne,Dalrymple National Park,All,2,11,450
Melbourne,Dalrymple National Park,Townsville,2,11,450
Melbourne,Danbulla National Park,All,475,452,-4.842105263
Melbourne,Danbulla National Park,Tropical North Queensland,475,452,-4.842105263
Melbourne,Davies Creek National Park,All,77,76,-1.298701299
Melbourne,Davies Creek National Park,Tropical North Queensland,77,76,-1.298701299
Melbourne,Deepwater National Park,All,292,276,-5.479452055
Melbourne,Deepwater National Park,Central Queensland,292,276,-5.479452055
Melbourne,Diamantina National Park,All,103,124,20.38834951
Melbourne,Diamantina National Park,Outback,103,124,20.38834951
Melbourne,Dinden National Park,All,110,88,-20
Melbourne,Dinden National Park,Tropical North Queensland,110,88,-20
Melbourne,Eungella National Park,All,250,154,-38.4
Melbourne,Eungella National Park,Mackay,250,154,-38.4
Melbourne,Eurimbula National Park,All,224,266,18.75
Melbourne,Eurimbula National Park,Central Queensland,224,266,18.75
Melbourne,Expedition National Park,All,44,32,-27.27272727
Melbourne,Expedition National Park,Central Queensland,44,32,-27.27272727
Melbourne,Family Islands National Park,All,34,2,-94.11764706
Melbourne,Family Islands National Park,Tropical North Queensland,34,2,-94.11764706
Melbourne,Forest Den National Park,All,0,17,100
Melbourne,Forest Den National Park,Outback,0,17,100
Melbourne,Frankland Group National Park,All,4,4,0
Melbourne,Frankland Group National Park,Tropical North Queensland,4,4,0
Melbourne,Girramay National Park,All,303,245,-19.14191419
Melbourne,Girramay National Park,Tropical North Queensland,303,245,-19.14191419
Melbourne,Girraween National Park,All,223,217,-2.69058296
Melbourne,Girraween National Park,Darling Downs,223,217,-2.69058296
Melbourne,Girringun National Park,All,279,287,2.867383513
Melbourne,Girringun National Park,Tropical North Queensland,279,287,2.867383513
Melbourne,Glen Rock State Forest,All,10,0,-100
Melbourne,Glen Rock State Forest,Brisbane,10,0,-100
Melbourne,Gloucester Islands National Park,All,14,4,-71.42857143
Melbourne,Gloucester Islands National Park,Whitsundays,14,4,-71.42857143
Melbourne,Gold Coast Hinterland Great Walk,All,11,11,0
Melbourne,Gold Coast Hinterland Great Walk,Gold Coast,11,11,0
Melbourne,Goodedulla National Park,All,0,10,100
Melbourne,Goodedulla National Park,Central Queensland,0,10,100
Melbourne,Goold Island National Park,All,8,0,-100
Melbourne,Goold Island National Park,Tropical North Queensland,8,0,-100
Melbourne,Halifax Bay Wetlands National Park,All,0,15,100
Melbourne,Halifax Bay Wetlands National Park,Townsville,0,15,100
Melbourne,Heathlands Resources Reserve,All,72,48,-33.33333333
Melbourne,Heathlands Resources Reserve,Tropical North Queensland,72,48,-33.33333333
Melbourne,Hell Hole Gorge National Park,All,12,11,-8.333333333
Melbourne,Hell Hole Gorge National Park,Outback,12,11,-8.333333333
Melbourne,Hinchinbrook Island National Park,All,62,87,40.32258065
Melbourne,Hinchinbrook Island National Park,Tropical North Queensland,62,87,40.32258065
Melbourne,"Hinchinbrook Island NP, Thorsborne Trail",All,514,396,-22.95719844
Melbourne,"Hinchinbrook Island NP, Thorsborne Trail",Tropical North Queensland,514,396,-22.95719844
Melbourne,Homevale National Park,All,12,5,-58.33333333
Melbourne,Homevale National Park,Mackay,12,5,-58.33333333
Melbourne,Hope Islands National Park,All,1,0,-100
Melbourne,Hope Islands National Park,Tropical North Queensland,1,0,-100
Melbourne,Idalia National Park,All,26,86,230.7692308
Melbourne,Idalia National Park,Outback,26,86,230.7692308
Melbourne,Imbil State Forest,All,137,98,-28.46715328
Melbourne,Imbil State Forest,"Launceston, Tamar and the North",137,98,-28.46715328
Melbourne,Inskip Peninsula Recreation Area,All,"2,334","2,411",3.299057412
Melbourne,Inskip Peninsula Recreation Area,Sunshine Coast,"2,334","2,411",3.299057412
Melbourne,Isla Gorge National Park,All,66,52,-21.21212121
Melbourne,Isla Gorge National Park,Central Queensland,66,52,-21.21212121
Melbourne,Jardine River National Park,All,790,628,-20.50632911
Melbourne,Jardine River National Park,Tropical North Queensland,790,628,-20.50632911
Melbourne,Jimna State Forest,All,41,52,26.82926829
Melbourne,Jimna State Forest,"Launceston, Tamar and the North",41,52,26.82926829
Melbourne,K'gari (Fraser Island) Great Walk,All,348,239,-31.32183908
Melbourne,K'gari (Fraser Island) Great Walk,Fraser Coast,348,239,-31.32183908
Melbourne,K'gari (Fraser Island) Recreation Area,All,"13,910","12,075",-13.19194824
Melbourne,K'gari (Fraser Island) Recreation Area,Fraser Coast,"13,910","12,075",-13.19194824
Melbourne,Kalpowar State Forest,All,2,10,400
Melbourne,Kalpowar State Forest,Bundaberg,2,10,400
Melbourne,Keppel Bay Islands National Park,All,16,34,112.5
Melbourne,Keppel Bay Islands National Park,Central Queensland,16,34,112.5
Melbourne,Koombooloomba National Park and Conservation Park,All,4,18,350
Melbourne,Koombooloomba National Park and Conservation Park,Tropical North Queensland,4,18,350
Melbourne,Kroombit Tops National Park,All,14,37,164.2857143
Melbourne,Kroombit Tops National Park,Central Queensland,14,37,164.2857143
Melbourne,Kutini-Payamu (Iron Range) National Park (CYPAL),All,822,713,-13.26034063
Melbourne,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,822,713,-13.26034063
Melbourne,Lake Murphy Conservation Park,All,3,3,0
Melbourne,Lake Murphy Conservation Park,Central Queensland,3,3,0
Melbourne,Lamington National Park,All,8,4,-50
Melbourne,Lamington National Park,Gold Coast,8,4,-50
Melbourne,Lindeman Islands National Park,All,3,4,33.33333333
Melbourne,Lindeman Islands National Park,Mackay,3,4,33.33333333
Melbourne,Lizard Island National Park,All,27,4,-85.18518519
Melbourne,Lizard Island National Park,Tropical North Queensland,27,4,-85.18518519
Melbourne,Lochern National Park,All,18,9,-50
Melbourne,Lochern National Park,Outback,18,9,-50
Melbourne,Mackay Highlands Great Walk,All,2,8,300
Melbourne,Mackay Highlands Great Walk,Mackay,2,8,300
Melbourne,Main Range Conservation Park,All,0,9,100
Melbourne,Main Range Conservation Park,Queensland Country,0,9,100
Melbourne,Main Range National Park,All,52,56,7.692307692
Melbourne,Main Range National Park,Brisbane,52,56,7.692307692
Melbourne,"Main Range NP, Scenic Rim Trail",All,6,15,150
Melbourne,"Main Range NP, Scenic Rim Trail",Brisbane,6,15,150
Melbourne,Mapleton National Park,All,3,1,-66.66666667
Melbourne,Mapleton National Park,Sunshine Coast,3,1,-66.66666667
Melbourne,Misty Mountains Wilderness Tracks,All,1,0,-100
Melbourne,Misty Mountains Wilderness Tracks,Tropical North Queensland,1,0,-100
Melbourne,Molle Islands National Park,All,27,66,144.4444444
Melbourne,Molle Islands National Park,Whitsundays,27,66,144.4444444
Melbourne,Moogerah Peaks National Park,All,78,79,1.282051282
Melbourne,Moogerah Peaks National Park,Brisbane,78,79,1.282051282
Melbourne,Moorrinya National Park,All,14,9,-35.71428571
Melbourne,Moorrinya National Park,Outback,14,9,-35.71428571
Melbourne,Mount Barney National Park,All,25,18,-28
Melbourne,Mount Barney National Park,Gold Coast,25,18,-28
Melbourne,Mount Walsh National Park,All,0,2,100
Melbourne,Mount Walsh National Park,Bundaberg,0,2,100
Melbourne,Mouth of Baffle Creek Conservation Park,All,9,2,-77.77777778
Melbourne,Mouth of Baffle Creek Conservation Park,Central Queensland,9,2,-77.77777778
Melbourne,Munga-Thirri National Park,All,65,17,-73.84615385
Melbourne,Munga-Thirri National Park,Outback,65,17,-73.84615385
Melbourne,Newry Islands National Park,All,0,2,100
Melbourne,Newry Islands National Park,Mackay,0,2,100
Melbourne,Ngalba Bulal National Park,All,2,3,50
Melbourne,Ngalba Bulal National Park,Tropical North Queensland,2,3,50
Melbourne,Nuga Nuga National Park,All,30,30,0
Melbourne,Nuga Nuga National Park,Central Queensland,30,30,0
Melbourne,Orpheus Island National Park,All,14,0,-100
Melbourne,Orpheus Island National Park,Townsville,14,0,-100
Melbourne,Oyala Thumotang National Park (CYPAL),All,52,18,-65.38461538
Melbourne,Oyala Thumotang National Park (CYPAL),Tropical North Queensland,52,18,-65.38461538
Melbourne,Palmer Goldfield Resources Reserve,All,12,6,-50
Melbourne,Palmer Goldfield Resources Reserve,Tropical North Queensland,12,6,-50
Melbourne,Paluma Range National Park,All,642,553,-13.86292835
Melbourne,Paluma Range National Park,Townsville,642,553,-13.86292835
Melbourne,Porcupine Gorge National Park,All,418,343,-17.94258373
Melbourne,Porcupine Gorge National Park,Outback,418,343,-17.94258373
Melbourne,Rinyirru (Lakefield) National Park (CYPAL),All,516,466,-9.689922481
Melbourne,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,516,466,-9.689922481
Melbourne,Rundle Range National Park,All,2,0,-100
Melbourne,Rundle Range National Park,Central Queensland,2,0,-100
Melbourne,Rungulla National Park,All,5,21,320
Melbourne,Rungulla National Park,Tropical North Queensland,5,21,320
Melbourne,Russell River National Park,All,27,40,48.14814815
Melbourne,Russell River National Park,Tropical North Queensland,27,40,48.14814815
Melbourne,Smith Islands National Park,All,2,4,100
Melbourne,Smith Islands National Park,Mackay,2,4,100
Melbourne,South Cumberland Islands National Park,All,3,4,33.33333333
Melbourne,South Cumberland Islands National Park,Mackay,3,4,33.33333333
Melbourne,Speewah Conservation Park,All,91,157,72.52747253
Melbourne,Speewah Conservation Park,Tropical North Queensland,91,157,72.52747253
Melbourne,Springbrook National Park,All,283,297,4.946996466
Melbourne,Springbrook National Park,Gold Coast,283,297,4.946996466
Melbourne,Sundown National Park,All,43,24,-44.18604651
Melbourne,Sundown National Park,Darling Downs,43,24,-44.18604651
Melbourne,Sunshine Coast Hinterland Great Walk,All,52,32,-38.46153846
Melbourne,Sunshine Coast Hinterland Great Walk,Sunshine Coast,52,32,-38.46153846
Melbourne,Teerk Roo Ra National Park,All,0,2,100
Melbourne,Teerk Roo Ra National Park,Brisbane,0,2,100
Melbourne,Thrushton National Park,All,1,4,300
Melbourne,Thrushton National Park,Darling Downs,1,4,300
Melbourne,Tolderodden Conservation Park,All,13,22,69.23076923
Melbourne,Tolderodden Conservation Park,Bundaberg,13,22,69.23076923
Melbourne,Total,All,"32,069","28,711",-10.47117154
Melbourne,Total,Brisbane,563,641,13.85435169
Melbourne,Total,Bundaberg,37,58,56.75675676
Melbourne,Total,Central Queensland,"2,069","1,720",-16.8680522
Melbourne,Total,Darling Downs,517,495,-4.255319149
Melbourne,Total,Fraser Coast,"14,704","12,778",-13.09847661
Melbourne,Total,Gold Coast,327,330,0.917431193
Melbourne,Total,"Launceston, Tamar and the North",213,212,-0.469483568
Melbourne,Total,Mackay,587,416,-29.13117547
Melbourne,Total,Outback,"1,028",969,-5.739299611
Melbourne,Total,Queensland Country,0,9,100
Melbourne,Total,Sunshine Coast,"4,441","4,910",10.56068453
Melbourne,Total,Townsville,753,649,-13.81142098
Melbourne,Total,Tropical North Queensland,"6,211","4,738",-23.71598776
Melbourne,Total,Whitsundays,619,786,26.97899838
Melbourne,Tuan State Forest,All,82,110,34.14634146
Melbourne,Tuan State Forest,Fraser Coast,82,110,34.14634146
Melbourne,Tully Gorge National Park,All,135,88,-34.81481481
Melbourne,Tully Gorge National Park,Tropical North Queensland,135,88,-34.81481481
Melbourne,Welford National Park,All,66,81,22.72727273
Melbourne,Welford National Park,Outback,66,81,22.72727273
Melbourne,Wet Tropics Great Walk,All,0,4,100
Melbourne,Wet Tropics Great Walk,Tropical North Queensland,0,4,100
Melbourne,White Mountains National Park,All,23,17,-26.08695652
Melbourne,White Mountains National Park,Townsville,23,17,-26.08695652
Melbourne,Whitsunday Islands National Park,All,570,702,23.15789474
Melbourne,Whitsunday Islands National Park,Whitsundays,570,702,23.15789474
Melbourne,Wongi State Forest,All,56,61,8.928571429
Melbourne,Wongi State Forest,Fraser Coast,56,61,8.928571429
Melbourne,Wooroonooran National Park,All,296,206,-30.40540541
